% UTC time [yyyy-mm-ddThh:mm:ss.mmmuuunnnZ]     DSL-X offset    DSL-Y offset, TAB separated
2015-01-01T00:00:00.000000000Z	2.55	0.00
2015-07-31T13:30:25.000000000Z	1.94	0.07
2015-08-02T13:16:27.000000000Z	2.08	0.06
2015-08-12T12:08:55.000000000Z	2.64	0.20
2015-08-15T11:47:44.000000000Z	2.48	0.94
2015-08-28T10:20:14.000000000Z	1.49	0.22
2015-08-31T10:02:14.000000000Z	2.48	-0.73
2015-09-02T09:48:44.000000000Z	2.76	1.05
2015-09-03T09:42:04.000000000Z	3.52	1.33
2015-09-04T09:35:24.000000000Z	2.81	0.80
2015-09-06T09:22:04.000000000Z	2.80	0.04
2015-09-07T07:45:24.000000000Z	2.37	0.43
2015-09-08T07:38:44.000000000Z	3.84	2.19
2015-09-09T07:31:54.000000000Z	1.41	0.35
2015-09-10T07:25:04.000000000Z	1.83	0.03
2015-09-11T07:18:14.000000000Z	2.29	0.56
2015-09-12T07:11:24.000000000Z	2.31	-0.56
2015-09-13T07:04:34.000000000Z	3.81	1.70
2015-09-14T06:57:34.000000000Z	3.29	1.10
2015-09-15T06:50:44.000000000Z	3.38	1.23
2015-09-18T06:30:24.000000000Z	2.13	0.65
2015-09-19T06:23:54.000000000Z	2.38	0.63
2015-09-20T06:27:14.000000000Z	2.45	0.62
2015-09-21T06:20:44.000000000Z	4.05	1.81
2015-09-22T06:14:14.000000000Z	3.99	1.49
2015-09-22T06:14:14.000000000Z	3.99	1.49
2015-09-23T06:07:34.000000000Z	2.40	0.73
2015-09-24T06:00:54.000000000Z	2.60	1.14
2015-09-25T05:54:04.000000000Z	2.15	0.61
2015-09-26T05:47:14.000000000Z	3.71	1.73
2015-09-27T05:40:24.000000000Z	3.32	1.30
2015-09-28T05:33:24.000000000Z	2.65	0.39
2015-09-30T05:20:04.000000000Z	2.42	0.52
2015-10-01T05:13:24.000000000Z	1.68	0.29
2015-10-02T05:07:34.000000000Z	2.74	0.47
2015-10-03T05:01:04.000000000Z	3.28	0.59
2015-10-04T04:54:24.000000000Z	2.79	0.38
2015-10-05T06:15:54.000000000Z	1.91	0.23
2015-10-06T06:09:14.000000000Z	1.71	0.45
2015-10-07T06:02:34.000000000Z	2.09	-0.07
2015-10-08T05:55:54.000000000Z	2.68	0.24
2015-10-14T05:15:14.000000000Z	1.67	-0.39
2015-10-15T05:08:54.000000000Z	2.95	0.15
2015-10-16T05:02:34.000000000Z	2.36	0.09
2015-10-17T04:56:04.000000000Z	2.23	-0.18
2015-10-18T04:49:44.000000000Z	2.61	-0.28
2015-10-19T04:43:14.000000000Z	3.45	0.96
2015-10-20T04:30:44.000000000Z	2.63	-0.05
2015-10-21T04:24:14.000000000Z	2.30	-0.20
2015-10-22T04:17:34.000000000Z	3.47	0.32
2015-10-23T04:10:54.000000000Z	2.75	-0.07
2015-10-24T04:04:04.000000000Z	2.82	-0.26
2015-10-25T03:57:14.000000000Z	2.41	-0.34
2015-10-26T03:50:34.000000000Z	3.40	0.60
2015-10-27T03:43:54.000000000Z	2.38	0.20
2015-10-29T03:30:54.000000000Z	2.10	-0.14
2015-10-30T03:24:24.000000000Z	2.56	-0.05
2015-10-31T03:17:54.000000000Z	2.94	0.25
2015-11-01T03:11:34.000000000Z	2.34	-0.17
2015-11-02T03:04:55.000000000Z	1.93	-0.08
2015-11-03T02:50:24.000000000Z	3.41	-0.15
2015-11-04T02:43:54.000000000Z	2.99	-0.11
2015-11-05T02:37:14.000000000Z	2.53	-0.04
2015-11-06T02:30:34.000000000Z	3.03	0.40
2015-11-07T02:23:54.000000000Z	1.34	-0.98
2015-11-08T02:17:04.000000000Z	3.41	1.07
2015-11-09T02:10:24.000000000Z	2.26	-0.38
2015-11-10T02:03:44.000000000Z	2.63	-0.17
2015-11-11T01:57:14.000000000Z	2.66	-0.11
2015-11-12T01:50:44.000000000Z	2.05	-0.22
2015-11-13T01:44:14.000000000Z	2.31	-0.21
2015-11-14T01:37:54.000000000Z	2.76	-0.10
2015-11-15T01:31:34.000000000Z	2.74	-0.21
2015-11-16T01:25:04.000000000Z	2.78	-0.29
2015-11-17T01:20:44.000000000Z	2.87	-0.25
2015-11-18T01:14:04.000000000Z	2.49	-0.35
2015-11-19T01:07:34.000000000Z	2.55	-0.30
2015-11-20T01:00:44.000000000Z	2.34	-0.23
2015-11-21T00:54:04.000000000Z	2.35	-0.22
2015-11-22T00:47:14.000000000Z	2.29	-0.17
2015-11-23T00:40:34.000000000Z	2.46	-0.11
2015-11-24T00:34:04.000000000Z	2.24	-0.12
2015-11-25T00:27:24.000000000Z	1.85	-0.10
2015-11-26T00:20:54.000000000Z	1.72	-0.03
2015-11-27T00:14:34.000000000Z	1.64	-0.12
2015-11-28T00:08:04.000000000Z	2.03	-0.21
2015-11-29T00:01:34.000000000Z	2.42	-0.11
2015-11-29T23:55:04.000000000Z	2.48	-0.07
2015-11-30T23:55:34.000000000Z	2.52	0.12
2015-12-01T23:48:54.000000000Z	2.59	0.08
2015-12-02T23:42:14.000000000Z	2.58	0.13
2015-12-03T23:35:34.000000000Z	2.44	0.02
2015-12-04T23:28:44.000000000Z	2.76	0.02
2015-12-05T23:21:54.000000000Z	2.66	-0.24
2015-12-06T23:15:14.000000000Z	2.69	-0.11
2015-12-07T23:08:25.000000000Z	2.52	-0.20
2015-12-09T22:55:24.000000000Z	3.19	-0.30
2015-12-10T22:48:54.000000000Z	3.12	-0.15
2015-12-11T22:42:24.000000000Z	2.91	-0.15
2015-12-12T22:36:04.000000000Z	3.03	-0.26
2015-12-13T22:29:24.000000000Z	2.87	-0.16
2015-12-14T22:45:54.000000000Z	2.88	-0.13
2015-12-15T22:39:14.000000000Z	2.05	0.01
2015-12-16T22:32:24.000000000Z	2.29	0.05
2015-12-17T22:25:34.000000000Z	2.31	0.04
2015-12-18T22:18:44.000000000Z	2.52	-0.05
2015-12-19T22:11:44.000000000Z	3.26	0.28
2015-12-21T21:58:14.000000000Z	2.21	-0.03
2015-12-22T21:51:34.000000000Z	2.69	0.07
2015-12-23T21:44:54.000000000Z	2.76	-0.01
2015-12-24T21:38:24.000000000Z	2.52	0.06
2015-12-25T21:31:44.000000000Z	2.25	0.12
2015-12-26T21:25:04.000000000Z	2.26	-0.10
2015-12-27T21:18:24.000000000Z	2.37	-0.03
2015-12-28T21:46:34.000000000Z	2.28	-0.22
2015-12-29T21:39:44.000000000Z	2.06	-0.14
2015-12-30T21:32:54.000000000Z	2.47	-0.26
2015-12-31T21:25:54.000000000Z	2.29	-1.07
2016-01-01T21:18:54.000000000Z	2.06	-0.02
2016-01-02T21:12:04.000000000Z	2.57	-0.03
2016-01-03T21:05:04.000000000Z	2.55	-0.23
2016-01-04T20:58:14.000000000Z	2.23	0.10
2016-01-05T20:51:24.000000000Z	2.48	0.40
2016-01-06T20:44:34.000000000Z	2.97	-0.04
2016-01-07T20:37:54.000000000Z	2.88	0.11
2016-01-08T20:31:14.000000000Z	2.54	0.25
2016-01-09T20:24:34.000000000Z	2.65	0.29
2016-01-10T20:17:54.000000000Z	2.69	0.13
2016-01-11T20:51:54.000000000Z	2.12	0.33
2016-01-12T20:45:04.000000000Z	2.39	0.15
2016-01-13T20:37:54.000000000Z	1.78	0.25
2016-01-14T20:30:54.000000000Z	2.05	0.05
2016-01-15T20:23:44.000000000Z	2.32	-0.02
2016-01-16T20:16:44.000000000Z	1.16	0.12
2016-01-17T20:09:44.000000000Z	1.85	-0.00
2016-01-18T20:02:54.000000000Z	2.01	0.06
2016-01-19T19:55:44.000000000Z	2.44	0.18
2016-01-20T19:48:54.000000000Z	1.90	0.01
2016-01-21T19:42:04.000000000Z	2.74	-0.16
2016-01-22T19:35:14.000000000Z	1.91	0.23
2016-01-23T19:28:14.000000000Z	2.37	-0.02
2016-01-24T19:21:24.000000000Z	2.14	0.19
2016-01-25T20:02:14.000000000Z	1.96	0.05
2016-01-26T19:55:14.000000000Z	1.34	0.05
2016-01-27T19:48:04.000000000Z	1.42	-0.00
2016-01-28T19:40:54.000000000Z	1.30	-0.39
2016-01-29T19:33:44.000000000Z	1.42	-0.11
2016-01-30T19:26:24.000000000Z	0.69	0.04
2016-01-31T19:19:24.000000000Z	1.41	-0.22
2016-02-01T19:12:14.000000000Z	0.80	-0.04
2016-02-02T19:05:14.000000000Z	1.80	-0.15
2016-02-03T18:58:14.000000000Z	0.88	0.15
2016-02-04T18:51:24.000000000Z	2.08	-0.09
2016-02-05T18:44:34.000000000Z	1.93	-0.23
2016-02-06T18:37:34.000000000Z	2.12	-0.40
2016-02-07T18:30:34.000000000Z	2.02	-0.26
2016-02-08T19:07:34.000000000Z	1.12	0.25
2016-02-09T19:00:24.000000000Z	1.67	0.18
2016-02-10T18:53:04.000000000Z	1.86	-0.28
2016-02-11T18:45:44.000000000Z	1.14	0.26
2016-02-12T18:38:34.000000000Z	1.66	-0.61
2016-02-13T18:31:14.000000000Z	1.56	0.19
2016-02-14T18:24:04.000000000Z	1.49	0.29
2016-02-15T18:17:04.000000000Z	2.14	0.16
2016-02-16T18:10:04.000000000Z	1.76	0.32
